id,customerId,products
19225,5514,28|28|28|214
19226,1419,7|98|287|60|232|86|7|30|60|39
19227,1427,144|78
19228,1429,0|0|0
19229,1432,21|5|39|124
19230,5532,129|129|218
19231,9636,107|107|29|29|23|23
19232,9637,9|2|131
19233,13735,98
19234,1450,63|63
19235,10687,152|1|1
19236,9655,232|6|211|154|154|154|40|12|99
19237,15188,4|7|154|76|20|55|195|295|227|254
19238,1465,2
19239,9663,12
19240,1474,115|250
19241,2978,1
19242,5591,184
19243,9690,166|113|64|59|130|130|28|182|51
19244,15271,37|37|37|149
19245,5617,131|26
19246,5618,80|1|1|217|217|123|0|0|0|86
19247,1524,0|0|0
19248,1526,0|0|0|1|1|75
19249,5643,1|1|261|179|264|56|30|7|7|115
19250,2992,274
19251,1578,1|17
19252,5679,1|1
19253,3326,1|1|21|21
19254,1605,39|86
19255,1607,66|33|150|290
19256,9805,12|101|7
19257,5711,257
19258,1618,45|9|131|290|131|290|135|290|45|63
19259,3775,199|281|39|10|87|87
19260,15289,1|1
19261,1628,199
19262,1634,113|96|96
19263,1635,12|149
19264,1642,17|17|97|97
19265,5739,3|3|3|182|22
19266,2322,101|191|191|15|80
19267,12739,55|56|56|56|15|15|15|1|1|1
19268,13943,199
19269,5753,3|3|3|24|250
19270,5756,137|60|95|100
19271,7105,1|1
19272,1676,160|160
19273,13965,1|238
19274,5774,9|9|9
19275,7789,66|21|15
19276,5776,54|54|1|1|0|0|0
19277,5782,0|0|0|12|12|12|1|1
19278,13981,30|9
19279,5061,15|125|125|125|112
19280,9888,91|91
19281,1709,7|7|237
19282,9916,30|12|66|274
19283,14017,54|54
19284,5827,30
19285,5828,12|12|212|66|66|66|259|259
19286,1734,15|7|7|66|66
19287,1735,153|221|147
19288,14027,126|232
19289,1745,170
19290,1758,13|168
19291,15313,288
19292,5864,275|64|64|64
19293,8488,179
19294,15315,61|30|30|296
19295,15335,1|1
19296,14926,9|9|9|45|22|22|50|50
19297,1789,1|1|48|145|298|30|8|36|79|137
19298,14080,16|210
19299,5891,130|5|183|6|6|6
19300,5894,7
19301,9995,21
19302,5901,246|26|32
19303,1806,193|193|193
19304,1808,152
19305,14099,241|283
19306,1817,168|15
19307,9178,9
19308,5919,10
19309,5921,199
19310,10018,237|222|222
19311,5929,45|141|1|118|186|131|144|13|45|297
19312,1835,30
19313,5935,84|129|129|129
19314,15337,27|1|1|232
19315,15326,87
19316,1846,112
19317,15328,21|2
19318,5960,0|0|0|4
19319,311,15|113
19320,1677,220|220|10|10|135
19321,14160,288
19322,1873,154
19323,14166,27|13|24|7|7
19324,7140,198|186|186|22|7|4|17|222|222
19325,1680,21|21|21|105|105|1|1
19326,1899,0|0
19327,1904,0|0|0
19328,6003,47|139|9|1|1
19329,10103,39|32|32|32|22|22|22
19330,6012,298|221|61|147
19331,15476,154|154|154
19332,10123,131|102|102|102|9|9
19333,14220,32|32|32
19334,1935,1|1|287|287
19335,6042,11|0|11|0|0|130|211|227|12|289
19336,15343,1|1|146|24|287|192
19337,14236,7|7|7
19338,14113,16|220|0|221|129|221|256|141|274|137
19339,1955,84
19340,14244,4|4|4
19341,15345,1|1|7|7|7
19342,1960,2|2|95|21|295
19343,1962,264|264|80
19344,15341,100|89|99|16|115|115|115|2|131|1
19345,6072,28|204|207|207|207|34|204|61|34|34
19346,7156,77|44
19347,2468,6|74|14|20
19348,9205,40
19349,6778,86|12
19350,1992,0|0|0
19351,6613,238|238|30
19352,1999,5|89|68|68|68|41|41|41
19353,1976,91|91|66|170|170|170|95|14
19354,2010,118
19355,14304,176|24|24|246
19356,6114,7|7|238|0|0|0|232|232|232|199
19357,7023,98|63|110|199
19358,14313,196
19359,6125,254
19360,6126,1|1
19361,2035,1|1|98|98|250|250
19362,2036,149|113
19363,14325,137
19364,2043,39
19365,2046,232|53|131|131|141|232|7|7|92|131
19366,12629,15|82|161
19367,6145,1|1
19368,6146,1|1
19369,15361,22|50|9
19370,2073,67|188|188
19371,2076,1|1
19372,14365,99|1
19373,2078,149|9|9
19374,6491,129|129|0|0|0|54|54|54
19375,14685,26|232|66|12|26|1|257|26|124|1
19376,15368,2
19377,2103,152|137|1|1|4|4|7|7
19378,2107,17
19379,15346,1|1
19380,2117,287|20|264
19381,2130,1|1|125|125|125
19382,15374,1|1
19383,2148,2|14
19384,10598,42|293|293|98|149|89
19385,2152,73|73|101|73|141|39|86|101|1|141
19386,2153,132|60|1|16|59|7|248|59|287|248
19387,6253,66|144
19388,6254,0|0|0
19389,2161,39|39|39
19390,14450,0|0|0
19391,14451,299|4|4|4
19392,10360,140|140|140
19393,14457,32|32|32
19394,6267,250|221|221
19395,14698,2
19396,10366,120
19397,14471,192|207
19398,2189,283
19399,2193,23
19400,14483,146|199|189|5|5|12|12|1
19401,6292,60|60
19402,6293,0|0|0|80|1|1|123|105|5|5
19403,6295,1|1
19404,2200,21
19405,10848,299|13|50|282|12|43|43
19406,15349,141|191|175|101|146
19407,10396,22|22|22
19408,6317,222|179
19409,2222,100|100|1
19410,10420,125|125|125|154|154|0|0|154|1|0
19411,2231,93|99|66|44|9|199|0|1|93|0
19412,6621,51
19413,13343,124|24
19414,2236,1|1|5|56|26
19415,2242,221|264|264|264|1|1|277|277|113
19416,2245,288
19417,2246,0|0|0
19418,2249,243|147
19419,14805,189|19|238|21|4|114|147|221
19420,6350,1|1
19421,15395,54
19422,6368,95|30|12
19423,14565,134
19424,15399,22|152|99|1|1|1
19425,10476,152
19426,2286,260|157|77|44|14|124|124|13|2
19427,6403,15
19428,2312,282|7
19429,15080,7|15|240|240|255
19430,6418,1|1
19431,10517,80|7|99|99
19432,14614,284|284
19433,14626,17
19434,14628,7|45
19435,2342,5|2|2|291
19436,15410,140
19437,6448,20|287|66|66
19438,2358,147|78|15|170|12|12|66|221
19439,10551,86|39
19440,2363,0|0|0|15
19441,15415,54|54|54|115|20|281
19442,10575,201|201
19443,14681,1|1|177
19444,14682,6|1|1
19445,14683,10|10|10|141|95
19446,14684,66|237|211|32|32|1|1
19447,2397,189|4|4|0|0|0|61
19448,7172,77|26|7|7
19449,6496,163|127
19450,14689,276|182|234|218|218|114|1|77|276|114
19451,14690,31|21|53|31|1|21|53|45|1|53
19452,14691,1|96|91|61|19|221|91|19|299|19
19453,14692,63
19454,14693,139|140|93|139|0|288|93|220|140|288
19455,14694,154
19456,14695,207|6|6|129|129|52
19457,14696,17|17|152|298
19458,14697,39
19459,14699,101|101|143|143|14|14|258|258
19460,14703,70
19461,14705,3|3|3|1|20|250|153|135|137|2
19462,14706,77|184|30
19463,14708,284|129|129|129|26|26
19464,14709,1|1|18|18|18
19465,14710,153
19466,14711,286|286|180
19467,14712,38|61|8|126|48|79|273
19468,14713,0|0|141|106|179
19469,14714,169|169|169|28
19470,14718,286
19471,14719,18|18|89
19472,14720,228|101
19473,14722,196|196
19474,14724,245|245|245|1|1|55|219
19475,14725,77|113|113|26
19476,14726,191|1|1|0|0|0|145|145|17|17
19477,14727,95|95
19478,14730,61|1|1|141
19479,14731,200|77|34|133|133|34|77|109|4|88
19480,14733,77|101
19481,14734,30|30|251
19482,14735,268|80
19483,14736,234
19484,14737,2|37|275|283
19485,14738,283
19486,14742,50
19487,14743,298
19488,14744,60|280|280|202|89|232
19489,14745,66|26|40|135|23|23|163|163|163|145
19490,2458,2|1|1|94|95
19491,14747,1|207|0|207|147|204|207|204|1|220
19492,14748,94|126|126|126|112|112|1|1
19493,2465,13|182|14|105|13|51|21|40|51|40
19494,14754,55|283
19495,6564,9|137
19496,14757,286|5|286|15|12|213|7|37|37|1
19497,14758,209|156
19498,14759,1|1
19499,14760,2|2
19500,6556,257|288|134|134
19501,14762,188
19502,14763,1|1|73|73|73
19503,14764,89|14|2
19504,14765,299|0|0|118|39|213|298|66|86|118
19505,14766,26|26|26|9|10
19506,14768,125|125|125|17
19507,14769,45|73|186|257|28|0|183|0|186|218
19508,14771,16
19509,14772,2|153|259|84|7|168
19510,14773,45|45|24|118|118|0|0|0|46
19511,14774,1|1|54|54|54
19512,14775,1|8|135|259|1|38|64|8|177|98
19513,10680,175|172|109|9|100|100|100|153|269
19514,14777,219|141|134|181|39|86
19515,14778,238|86|1|51|51|101
19516,14779,253
19517,14780,6|207|137
19518,14783,11|17|0|222|114|4|0|61|250|11
19519,14784,14|9|208
19520,14785,86|112|121|39|221|215|99
19521,14786,109|17|17
19522,14787,5|109
19523,14788,88|20|20|127|127|127|94
19524,14789,278|265|1|1
19525,14790,11|11|11
19526,14753,1|1|84|60|60
19527,14792,131|131|131|1|1|52|52|137|141|232
19528,14793,66|0|0|0
19529,14794,82|82|110|110|243|243
19530,14796,1|86|189
19531,14797,9
19532,14798,109|100|98|98|55|296
19533,14799,220|220|220|78|10|10|113|286
19534,14800,6|5|5|154|154|154|7|7|7
19535,14801,51|1|1
19536,14802,66|250|7
19537,14803,114
19538,14804,1|1
19539,10709,9|1|61|61
19540,14806,7|7
19541,14807,110|110|144|211
19542,14808,0|0|7
19543,14810,63|63|64|64|250|1|257|99
19544,14811,90|135|214|172
19545,14812,37|0|0|298|1|34|34|37|0|37
19546,14813,10|146|283
19547,14814,99|24
19548,14815,1|1|101|257|257
19549,14816,7|77|7|77|208|13|283|114|217|131
19550,14817,21
19551,14818,238|0|93|61|238|1|14|2|0|119
19552,14819,1|1|280|280
19553,14820,5|118|118|118|94
19554,14821,1|1
19555,14822,273
19556,14823,288|288|288|209|7|7
19557,14824,216
19558,14825,39|39|289
19559,2538,9|7|284|284|10|90
19560,14827,122|30|30|99|99|1|1
19561,14828,214|214|183
19562,14830,123|123|89|89|7|232
19563,14831,121|121|22|22|22|209|220|154|154
19564,14833,180|80|80|9
19565,14834,27|27|27|9|9|9|15|32|32|32
19566,14835,283|219|4|1|129|129|129|7|7
19567,14836,17|95|1|1|51|21|291
19568,14837,298|298|1|1|152
19569,14838,101
19570,14839,0|0|0|1|1
19571,14840,9|9|9
19572,14842,17|222|273|283
19573,2555,148
19574,14844,1|1
19575,14845,13|13
19576,6654,1|1|146
19577,14847,78|99
19578,14848,1|1|89|89
19579,14849,201
19580,14850,208|27|27|26|5|1|32|9|77
19581,14851,4|4|9|98|9|4|147|30|24|274
19582,14852,7|41|41|41|237|9|68|68|68
19583,10757,199|199
19584,14854,221|232|61|191
19585,14855,12|214|214
19586,14856,32|32|32|1|1
19587,14857,30
19588,14859,299|220|4
19589,14860,0|0|0|240|130
19590,14861,20|0|0|0|299|13
19591,14862,39|147|1|240|37|37|21|240|37|1
19592,14863,228|137
19593,14864,297
19594,14865,24|50
19595,14868,238|1|1
19596,14869,97
19597,14870,255|265
19598,14871,1|286
19599,14874,175
19600,14875,124
19601,14876,264|1|1
19602,14877,1|1|50|50|50|45|141
19603,14878,26|26
19604,14879,70|188
19605,2592,149
19606,14882,1
19607,14883,216|1|1|49|49|50
19608,14886,0|0|0|1|1
19609,14887,1|1
19610,14889,21
19611,14891,232
19612,14892,46|122|122
19613,14894,28|28|28|1|1
19614,14895,54|54|54|41|30|1
19615,14897,42|222|222
19616,14898,78|0|0|0
19617,14899,264|1
19618,2612,1|1|199|298|9|0|0|0
19619,14901,92|0|0|0|24|90
19620,14902,276|66|66|66
19621,14905,221|140|227|7|7
19622,14907,212|157|160
19623,14908,217|1|1|56
19624,14910,125|125|113|113|147|22|22|22
19625,14911,1|1|0|0|0
19626,14912,141|0|0|0
19627,14913,131|50|17|1|1
19628,14914,106|14|61
19629,14915,61|44
19630,14916,37|37|37|98
19631,14917,126|126
19632,14918,293|20|175|227|24
19633,14919,121|22|13
19634,14920,21|246
19635,14921,15|12|12|12|37|37|37|14|16|16
19636,14922,266|77|77
19637,14923,98|98|156
19638,14924,232|1|1
19639,2638,141|163|163|232
19640,14927,5|7|101|220|280|283|227|15|54|220
19641,14929,13|13
19642,14930,13|240|1|258
19643,14932,235|235|98
19644,14933,152|298
19645,14934,264|162|265|295|1|42|53|194|273|1
19646,14935,196|196|9|183|39|12|12|12|114
19647,14936,122|54|54|15
19648,14937,133
19649,14938,98|24|24|7|7|229
19650,14939,101
19651,14940,297|7|14
19652,14941,126|126|126
19653,14942,37
19654,14943,1|1|251|2|2|4|4|256
19655,14944,184
19656,14945,30
19657,14946,16|16
19658,14947,1
19659,6756,1|1|77|150|221
19660,14949,2|153
19661,6758,114
19662,14952,179|227
19663,14953,141|46|46|46|233|137
19664,14954,101|11|138|7|127|137|39|291|141|127
19665,14955,1|1|21
19666,14956,251|198|150|141|296|264
19667,14957,7|0|0|0|4|55|77
19668,14958,1|22|22|22
19669,14959,227|172|268|16|20
19670,14960,28|49|49|50|70|115|45|8|113|100
19671,14961,30|183|20|9|9|142|89
19672,14963,153
19673,14964,1|1|141
19674,14965,61
19675,14966,0|0|0
19676,14967,199|77|37|37|172
19677,14968,57|57|39
19678,14969,0|21|222|1
19679,14970,193
19680,14971,22|22|22
19681,14972,22|22|22|146|98|147|147
19682,14974,55|55|163|163|163
19683,14975,0|7|141|0|77|2|0|73|1|126
19684,14976,286|137|99
19685,14977,134|170|1|1
19686,14978,146|98
19687,14979,209
19688,14980,82|26|26|4
19689,14981,211|211|110|110|110|86
19690,14982,32|32|32|26
19691,14985,153
19692,14986,240|250|1|1
19693,14987,61|229|229|106|286|98
19694,14989,238|166|10|10|32|32|26
19695,14990,1|1
19696,14991,219
19697,14992,1|129|129
19698,14993,1|1
19699,14994,50|0|1|221|297|0|297|0|1|73
19700,14995,50|1|105|198|8|88|94
19701,14996,9|1|1|30|30|30
19702,14997,12|12|219|5|39|295|5|30|39|295
19703,14999,269
19704,15000,218
19705,15001,153|1|1
19706,15003,1|1
19707,15004,6|6|222
19708,15005,299|1|1|0|0|0|9|169
19709,15007,289|144|144|144
19710,15008,141
19711,15009,78|7
19712,15010,0|0|98|147|1
19713,15011,0|0|0|119|53
19714,15015,1|1
19715,15016,9|183
19716,2729,231|92|92|70|231|62|8|231|4|8
19717,14791,135
19718,15020,256|1|1|236
19719,15021,6|6|6|12
19720,15022,199|24|7|154|154|154
19721,15023,1|1|122|173|12
19722,15024,10|129|129
19723,15025,142
19724,15026,24|10|24|1|100|7|7|10|10|100
19725,15027,265|10|28|130|5
19726,15028,113|36|36|175|109|169
19727,15029,62|211|268|268|70
19728,2742,99|7
19729,15031,9|133|1
19730,15032,99|9|146|199
19731,15036,24|77|77|10|10|10|97
19732,15037,56|89|1
19733,15038,232|7|22
19734,15040,286|286|199
19735,15041,199|1|1|30
19736,15042,129|129|129
19737,2755,12|12|12|276|276|276
19738,15044,18|18|12|51|0|18|123|0|138|6
19739,15046,89|89|86|232
19740,15047,6|6
19741,15048,22
19742,15050,1|1
19743,15051,62|2|55|54|54|58|58|233|170|134
19744,15052,135|131|45
19745,15053,9|1|1|231
19746,15054,102|282|2|2|163|169|163|172|163|186
19747,15055,99|7
19748,15056,10|10|73
19749,15059,147|1|1|221
19750,15060,5
19751,15061,98|7|256|47|96|96|2|8|273
19752,15062,199
19753,15063,7|7|7|12|12|12
19754,15065,5|20|20|13|7
19755,15066,153|288|96|188|188|49
19756,10971,238|66|1|1|30|124|86
19757,15070,10|10
19758,15071,1|4|4|98|98|7|7|55|152
19759,15074,237
19760,15075,1|191|189|54|238|202|1|5|4|54
19761,15076,232|78|12|12|66|66|10|10|10
19762,15077,246|6|6|6
19763,15078,1
19764,15079,7
19765,15082,15
19766,6891,170|134|66
19767,10988,22|5|5
19768,15085,145|86|153|66|289|1|1
19769,15086,101|127|99|24|227|127|77|7|127|77
19770,15087,1|1
19771,15088,89
19772,15089,1|1
19773,15090,60|60|60|1|1|190|190
19774,15092,30|238|1|1|5|5|66|66|66
19775,15093,1|1|0|0|0
19776,15094,1|1|21
19777,15095,50|9
19778,15097,183|10|10|10
19779,15098,231|1|1
19780,15099,1|1
19781,15101,2
19782,15102,10|10
19783,11007,237|129|129|129|15|15
19784,15104,7|7|1|1
19785,15105,177|66|80|274|0|0
19786,15106,22
19787,15107,0|0|0|10|10|10|30|267
19788,15108,0|0|0|221
19789,15109,5
19790,15110,154|154|154|160
19791,15112,1|1|0|0|0
19792,6922,51
19793,15115,147|100|100|100|221|1|1|42
19794,15117,1|1
19795,15118,106|101|91|91|1|1|296|296
19796,15119,95|0|61|162|0|199|141|275|7|0
19797,15121,56|56
19798,15122,100|100|100|1|1|0|0|0|99
19799,15124,52|52|52|4|4|4
19800,15125,26|26
19801,15126,21|199|199|0|0|0|1|1
19802,14809,30|30|30|22|22|22
19803,15128,289|282
19804,15130,50
19805,15131,16
19806,15132,218|218|88|88
19807,15133,227|1|30|73|30|30|73|295|221|112
19808,15134,153|173
19809,15135,284|26|26|22|142|22|1|284|22|26
19810,15136,45|0|101|0|15|18|131|131|89|0
19811,15137,90|26|129|129
19812,15138,240|135|276|276|0|0|0
19813,15139,32|32|32
19814,15140,1|1
19815,15141,99
19816,15142,99|1|56|56|24|100|100|186
19817,15143,54|54|54|220
19818,15144,144|7|184
19819,15145,52|63|295|295|137|100|1|1|115
19820,15146,49|49|49
19821,15147,151
19822,15149,257|114|11|11|9
19823,15150,8|8|8|1|1|2|2|36|196
19824,15151,24
19825,15152,115|115|52|4|4|4|126|15|21|21
19826,15153,7|7|7|1|1
19827,15154,287|101|24|175|7|251
19828,15155,7|7|257
19829,15156,222|146|0|0|0
19830,15157,32|32|32|209
19831,15158,1|1
19832,15159,1|1
19833,15160,0|0|0
19834,15161,196
19835,15163,1|1|179|179
19836,15165,0|0|0
19837,15166,98|115
19838,15167,68|189|4|4|1|40
19839,15168,62|70
19840,15169,131|131|54|54|30|30|10|129|129
19841,15170,78|45
19842,15171,299
19843,15172,199
19844,11077,115|148|95|181|1|98|181|5|22|1
19845,15174,11|86|23
19846,15175,1|1|7|5|5|60|60
19847,15176,60|60|10|10|1|1|77|77|154|154
19848,15177,117|117|268|9|9|265|99|0|0
19849,15178,30|101|93|7|56|56|16|93|257|30
19850,15179,145|0|0|0|7
19851,15180,147|24|180
19852,15181,0|0|0|237|1|54|54
19853,15183,1|1
19854,15184,98|98|98
19855,11089,2|233|278|286|286|286
19856,15186,275
19857,15187,51|183
19858,15190,8|8|8|36|36|36
19859,15191,1|1
19860,15192,1|1|211|211|211|199|199
19861,15193,1|1
19862,15194,287
19863,15195,99
19864,15196,182|21
19865,15197,274|1|0|60|28|0|14|274|28|15
19866,15198,52|4|4
19867,15199,6|160|6|184|118|10|10|184|160|118
19868,15200,182
19869,15201,4|4|299|299|299
19870,15202,12|140|39
19871,15203,26|4|137|138|2|250|250|250
19872,2534,30
19873,15206,95|95
19874,15208,201|133|56|101|24
19875,15209,34|34|34|231|62|145
19876,15210,43|196|24|1
19877,15211,298|196
19878,15212,41|153|21|198|261|21|41|68|41|14
19879,15213,15|55|55|66|20|273|55|66|15|66
19880,15214,269|269|81
19881,15216,131|131|131
19882,15217,0|0|0
19883,15218,30|22|22|22
19884,15219,135|115|2|2|60|96|12|89|89
19885,15220,22|4|98|50|139|1|113|4|4|0
19886,15221,118|0|8|274|263|231|240|0|259|0
19887,15222,1|237|123|125|125|27|1|26|27|64
19888,15223,1|77|161|18|24
19889,15226,149|79|79|1
19890,15227,249|249|249|115|98|126
19891,15228,5|5|295|129|129
19892,14826,7|14
19893,15230,1|1
19894,15231,115|115|1|1
19895,15233,98|45|45|45|237|237|237
19896,15234,60
19897,15235,99|77
19898,15236,1|1
19899,15237,66|1|97|106|16|96
19900,15238,124|124|205
19901,15240,1|1
19902,15242,296|233
19903,15243,40|254|18|18|199|15|1|1|113
19904,15244,64|5|5
19905,15245,89|89
19906,15246,1|1|24|24|24
19907,15250,77
19908,7059,1|1|97
19909,15252,219|126|126|11|11
19910,15253,0|0|0|146|86
19911,15254,213|84|89|29
19912,15255,265|78|66|66|66|181|181|181|170|170
19913,15256,1|1
19914,15257,30
19915,15258,2
19916,15259,105|105|105|26|26|147|24|7
19917,15260,196|99|128
19918,15265,1|1|0|0|0|22|22|22
19919,15267,152|122|274
19920,15269,296|0|0|0|1|1|189|189
19921,15270,93|93|93
19922,15272,45|45|45|3|3|3|89
19923,15273,1|1
19924,15274,283|231|231|10|10|10|1|1
19925,15275,99|53|12
19926,15276,16|16
19927,15277,257
19928,15278,12|30
19929,15279,105|11|17|17|221|172
19930,15280,50|208|125|125|125
19931,15281,10|10|10
19932,15282,162
19933,15283,149
19934,15284,0|0|0
19935,15285,6|6|249|249|249
19936,15286,297|146|1|1|97|21|15|15|129
19937,15287,78|153
19938,15288,54|54|6|6|6|1|1|161|161
19939,11193,64|99
19940,15291,1|1|2
19941,15292,1|1|7|7
19942,15293,51
19943,15294,1|1|100|100
19944,15295,2|2|274|140|45|45
19945,15296,9
19946,15298,42|42
19947,15300,233|11|11
19948,15301,253
19949,15302,6|6
19950,15303,118|118|95
19951,15304,184|233
19952,15306,10|10
19953,15307,1|1
19954,15309,2|2|13|89|135
19955,15310,30
19956,15311,91|91|7|18|18|40|12|12|219
19957,15312,1|1|221|4|27|27|147|21
19958,2552,288
19959,15314,71|71|188|51|51|51|291|291|138
19960,15316,1|13|199|1|292|273|101|199|0|78
19961,15317,5|276|276|276|24|218|237|18|18|18
19962,15318,9
19963,15319,217|26|26|73
19964,15320,140|140|220
19965,15321,1|1|298
19966,15322,2|2|153
19967,15323,18|18
19968,15324,5|0|0|0|2
19969,15325,122|182|52|52
19970,3038,24
19971,15327,4|173|7
19972,3040,107|149|29|77
19973,15329,0|0|0|115|115|21
19974,15330,1|1
19975,14843,22|7|7|0|0|0
19976,15332,7
19977,15334,4|1|1
19978,2556,221
19979,15338,222|222|170|170|148|148
19980,11245,95|91|91
19981,15342,1|7|7|7|222
19982,10749,28|28|28|94|299
19983,3057,126
19984,15347,24|24|24
19985,15348,131|105
19986,14846,10
19987,15350,77|259|13|40
19988,15351,7|1|89|232|50
19989,15352,141|247
19990,15353,160|115|217|217
19991,15354,78|78|273|1|1|112|179|71|71
19992,15355,199
19993,15356,96|137|273|1|1|0|0|0
19994,15357,7|7|0|0|0|216|60|60|21
19995,15358,7|7|39
19996,15359,231|1|1
19997,15360,199|1|16|211|211|216|99|99|7
19998,15362,6|1|145|265
19999,15363,17|161
20000,15364,251|4|2|163|163|99
20001,15365,42|1
20002,15366,15|147
20003,15367,188
20004,7176,137|153
20005,15369,6
20006,15370,0|0|0
20007,15371,51|6|205|75|75
20008,15372,93|99
20009,15373,24|24|24|240|240|240|122|4
20010,7182,39|86|21
20011,15375,184|184|199|18|18|18
20012,15376,227|234|234|4
20013,15378,163|127
20014,3091,99|21|1|1|12
20015,15380,113
20016,15381,10|10
20017,15383,7
20018,15386,141|7|26|30
20019,15387,0|0|0|109|4|1|1|1
20020,15388,217|97|235|232|14|28|73|210|14|210
20021,15389,39|146
20022,15390,28|28|28
20023,15379,286|286|9|9|50|50|1
20024,15393,236|236|151
20025,15394,222|199|119|119
20026,7203,1|1
20027,15396,56
20028,11301,77|77
20029,15398,28|284|0|0|0|101|237|99|73|146
20030,3111,199|1|112|112
20031,15400,5|11|1|100|100|100
20032,15401,1|1
20033,15402,1|1
20034,15403,56|56|1|1|1|19|0|0|0|66
20035,15404,18|18|13|73
20036,15405,26|26|129|129|63|113|10|10|10|227
20037,15406,1|1
20038,15407,286|14|140
20039,15408,86|153|39
20040,15409,64
20041,3122,0|23|0|1|0|236|1|91|236|15
20042,15411,286|82
20043,15412,200|222|0|4|1|232|21|146|0|189
20044,15413,0|0|0
20045,15414,124
20046,7223,295|295|1|40|40
20047,15416,98|98|98|232|146
20048,15417,4|4|4|266
20049,15418,7|7|227
20050,15419,4
20051,15420,141|293
20052,15421,21|277|1|109
20053,15423,32|32|32
20054,15424,1|58|18
20055,15425,296|221|19|298|21|16|86|2|2
20056,15426,45|291|51|131|131
20057,15427,54|54|1|39
20058,15428,1|100|26|1|26|227|20|135|26|100
20059,15429,1|86|193|112|112
20060,15430,62|184|184|131|138
20061,15431,97|194|79|123|80
20062,15433,32|32|32|10|10|10
20063,15434,1|1
20064,15435,129|129|129|4|17|17|7|7
20065,15436,1|1|4|4|4
20066,15437,39
20067,15439,1|1
20068,15440,0|0|0
20069,15441,137
20070,15443,248|248|248|164|164|156|156|46|46
20071,15444,175|131|131|95|95
20072,15445,4|4
20073,15446,1|9|50|250|61|95|2
20074,15447,0|0|0|1|221|101|101
20075,11352,79|8|4
20076,15449,17
20077,6671,227|13
20078,15453,1|1
20079,15454,40|50|140|140|67|32|32|291|237|51
20080,15455,125|125|125|199
20081,3169,0|0|0|101|4
20082,15458,160
20083,15459,24|290|290
